Voltage Range: ,1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,dark,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Volts_output,Pixel 0 V,Pixel 0 mA,Pixel 1 V,Pixel 1 mA,Pixel 2 V,Pixel 2 mA,Pixel 3 V,Pixel 3 mA,Pixel 4 V,Pixel 4 mA,Pixel 5 V,Pixel 5 mA,Pixel 6 V,Pixel 6 mA,Pixel 7 V,Pixel 7 mA,Time
1.20,1.2240,0.0750,1.2090,0.0250,1.2130,0.0250,1.2160,0.0000,1.2200,0.0000,1.2150,0.0250,1.2160,0.0250,1.2170,0.0250,0.5930
1.17,1.1920,0.0750,1.1800,0.0500,1.1840,0.0250,1.1860,0.0000,1.1880,0.0500,1.1850,0.0000,1.1880,0.0250,1.1880,0.0000,1.1870
1.14,1.1640,0.0250,1.1490,0.0250,1.1530,0.0500,1.1560,0.0250,1.1600,0.0250,1.1560,0.0000,1.1560,0.0250,1.1560,0.0000,1.7810
1.11,1.1340,0.0500,1.1200,0.0250,1.1240,0.1000,1.1270,0.0000,1.1320,0.0250,1.1240,0.0500,1.1280,0.0250,1.1280,0.0500,2.3750
1.08,1.1040,0.1000,1.0920,0.0750,1.0940,0.0500,1.0960,0.0000,1.1010,0.0250,1.0960,0.0000,1.0990,0.0500,1.1000,0.0000,2.9690
1.05,1.0740,0.0750,1.0640,0.0500,1.0640,0.0500,1.0680,0.0000,1.0720,0.0000,1.0650,0.0000,1.0700,0.0500,1.0680,0.0500,3.5630
1.02,1.0440,0.0500,1.0330,0.0500,1.0350,0.0750,1.0360,0.0250,1.0430,0.0250,1.0360,0.0250,1.0400,0.0500,1.0400,0.0750,4.1570
0.99,1.0160,0.0750,1.0040,0.0000,1.0040,0.0500,1.0070,0.0250,1.0140,0.0000,1.0060,0.0750,1.0120,0.0500,1.0100,0.0500,4.7510
0.96,0.9840,0.1000,0.9760,0.0750,0.9760,0.0250,0.9800,0.0000,0.9840,0.0000,0.9760,0.0000,0.9800,0.0000,0.9800,0.0500,5.3450
0.93,0.9550,0.0750,0.9450,0.0500,0.9470,0.0500,0.9500,0.0000,0.9560,0.0250,0.9480,0.0750,0.9520,0.0500,0.9520,0.0500,5.9390
0.90,0.9250,0.0000,0.9150,0.0250,0.9160,0.0250,0.9210,0.0000,0.9270,0.0250,0.9180,0.0250,0.9210,0.0000,0.9210,0.0500,6.5330
0.87,0.8950,0.0750,0.8850,0.0250,0.8870,0.0750,0.8920,0.0000,0.8960,0.0000,0.8870,0.0750,0.8920,0.0750,0.8920,0.1000,7.1270
0.84,0.8640,0.1000,0.8560,0.0500,0.8580,0.0750,0.8610,0.0500,0.8640,0.0500,0.8590,0.0500,0.8620,0.1000,0.8630,0.0750,7.7210
0.81,0.8360,0.0500,0.8280,0.0000,0.8280,0.0500,0.8320,0.0500,0.8360,0.0000,0.8290,0.0750,0.8320,0.0250,0.8340,0.1250,8.3150
0.78,0.8070,0.0000,0.7970,0.0250,0.8000,0.1000,0.8000,0.0500,0.8050,0.0250,0.7980,0.0750,0.8030,0.0750,0.8040,0.1000,8.9090
0.75,0.7740,0.0500,0.7680,0.0000,0.7680,0.0250,0.7710,0.0000,0.7740,0.0250,0.7670,0.0250,0.7720,0.0250,0.7720,0.1000,9.5030
0.72,0.7450,0.0250,0.7370,0.0000,0.7390,0.0250,0.7400,0.0250,0.7440,0.0500,0.7380,0.0250,0.7440,0.1000,0.7420,0.1250,10.0970
0.69,0.7160,0.0000,0.7080,0.0000,0.7090,0.0500,0.7100,0.0000,0.7160,0.0750,0.7080,0.0250,0.7130,0.0500,0.7130,0.1500,10.6910
0.66,0.6870,0.0250,0.6800,0.0500,0.6800,0.1000,0.6800,0.0750,0.6860,0.0250,0.6790,0.0000,0.6830,0.1000,0.6840,0.1000,11.2850
0.63,0.6560,0.0750,0.6490,0.0250,0.6510,0.0750,0.6520,0.0000,0.6560,0.0250,0.6520,0.0000,0.6520,0.0750,0.6560,0.1250,11.8790
0.60,0.6260,0.0500,0.6200,0.0250,0.6220,0.0750,0.6230,0.0750,0.6280,0.0500,0.6200,0.0000,0.6240,0.0250,0.6240,0.1000,12.4730
0.57,0.5980,0.0750,0.5900,0.0250,0.5920,0.0500,0.5920,0.0500,0.5960,0.0000,0.5890,0.0000,0.5930,0.0500,0.5960,0.0500,13.0670
0.54,0.5680,0.0750,0.5600,0.0250,0.5630,0.0500,0.5640,0.0000,0.5680,0.0250,0.5600,0.0500,0.5640,0.0250,0.5660,0.0250,13.6610
0.51,0.5400,0.0250,0.5310,0.0250,0.5330,0.0250,0.5330,0.0000,0.5380,0.0000,0.5320,0.0000,0.5340,0.0250,0.5360,0.0250,14.2550
