Voltage Range: ,1.4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,light,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Start Date: ,Nov-08-2023 15_57_37,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Time,Voltage_Applied,Pixel 1_1 V,Pixel 1_1 mA,Pixel 1_2 V,Pixel 1_2 mA,Pixel 1_3 V,Pixel 1_3 mA,Pixel 1_4 V,Pixel 1_4 mA,Pixel 1_5 V,Pixel 1_5 mA,Pixel 1_6 V,Pixel 1_6 mA,Pixel 1_7 V,Pixel 1_7 mA,Pixel 1_8 V,Pixel 1_8 mA,ARUDUINOID
0.5750,1.40,1.3752,-7.7800,1.3904,-7.9800,1.3824,-7.9400,1.3888,-7.9000,1.3928,-7.9400,1.3928,-7.9000,1.3808,-7.7000,1.3904,-7.9000,1
1.1640,1.37,1.3448,-7.6000,1.3616,-7.8000,1.3528,-7.7200,1.3600,-7.6600,1.3640,-7.7800,1.3656,-7.7200,1.3520,-7.5200,1.3608,-7.7000,1
1.7530,1.34,1.3167,-7.4200,1.3328,-7.6400,1.3248,-7.5400,1.3287,-7.5400,1.3328,-7.6000,1.3336,-7.5400,1.3215,-7.3800,1.3320,-7.5400,1
2.3430,1.31,1.2887,-7.2800,1.3047,-7.4800,1.2951,-7.4000,1.3007,-7.3400,1.3047,-7.4200,1.3047,-7.3800,1.2927,-7.2000,1.3031,-7.3600,1
2.9320,1.28,1.2591,-7.1000,1.2743,-7.3000,1.2647,-7.2800,1.2695,-7.1800,1.2767,-7.2800,1.2767,-7.2200,1.2647,-7.0000,1.2727,-7.2000,1
3.5220,1.25,1.2303,-6.9400,1.2447,-7.1400,1.2367,-7.1000,1.2407,-7.0000,1.2463,-7.1000,1.2471,-7.0600,1.2343,-6.9000,1.2447,-7.0400,1
4.1100,1.22,1.1991,-6.7600,1.2151,-6.9600,1.2071,-6.8800,1.2095,-6.8200,1.2159,-6.9400,1.2167,-6.8800,1.2031,-6.7000,1.2135,-6.8800,1
4.7000,1.19,1.1687,-6.6000,1.1847,-6.8000,1.1767,-6.7200,1.1799,-6.6600,1.1871,-6.7600,1.1855,-6.7200,1.1727,-6.5200,1.1839,-6.6800,1
5.2900,1.16,1.1406,-6.4400,1.1567,-6.6000,1.1487,-6.5600,1.1519,-6.5000,1.1567,-6.6000,1.1567,-6.5000,1.1446,-6.3600,1.1527,-6.5000,1
5.8790,1.13,1.1126,-6.2800,1.1270,-6.4200,1.1198,-6.4000,1.1230,-6.3200,1.1286,-6.4200,1.1278,-6.3400,1.1166,-6.2000,1.1246,-6.3400,1
6.4690,1.10,1.0822,-6.1000,1.0966,-6.2600,1.0910,-6.2000,1.0950,-6.1400,1.0974,-6.2600,1.0982,-6.1800,1.0854,-6.0000,1.0950,-6.2000,1
