Voltage Range: ,1.4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,light,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Start Date: ,Nov-08-2023 15_56_03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Time,Voltage_Applied,Pixel 1_1 V,Pixel 1_1 mA,Pixel 1_2 V,Pixel 1_2 mA,Pixel 1_3 V,Pixel 1_3 mA,Pixel 1_4 V,Pixel 1_4 mA,Pixel 1_5 V,Pixel 1_5 mA,Pixel 1_6 V,Pixel 1_6 mA,Pixel 1_7 V,Pixel 1_7 mA,Pixel 1_8 V,Pixel 1_8 mA,ARUDUINOID
0.5750,1.40,1.3752,-7.7600,1.3912,-8.0000,1.3840,-7.9200,1.3888,-7.8400,1.3928,-7.9200,1.3936,-7.9000,1.3808,-7.7000,1.3896,-7.9000,1
1.1630,1.37,1.3472,-7.6000,1.3624,-7.8200,1.3528,-7.7400,1.3600,-7.7000,1.3624,-7.7800,1.3648,-7.7000,1.3528,-7.5000,1.3608,-7.7400,1
1.7530,1.34,1.3167,-7.4200,1.3328,-7.6600,1.3240,-7.6000,1.3288,-7.5000,1.3328,-7.6200,1.3343,-7.5400,1.3207,-7.4000,1.3328,-7.5600,1
2.3430,1.31,1.2887,-7.2800,1.3040,-7.4800,1.2943,-7.4000,1.3007,-7.3600,1.3047,-7.4200,1.3047,-7.4000,1.2927,-7.2200,1.3023,-7.3600,1
2.9320,1.28,1.2583,-7.1000,1.2751,-7.3000,1.2647,-7.2600,1.2687,-7.2000,1.2767,-7.2600,1.2767,-7.2200,1.2623,-7.0200,1.2727,-7.2000,1
3.5220,1.25,1.2287,-6.9000,1.2447,-7.1400,1.2367,-7.0800,1.2407,-7.0000,1.2455,-7.1000,1.2463,-7.0800,1.2335,-6.8800,1.2447,-7.0400,1
4.1110,1.22,1.1999,-6.7600,1.2159,-6.9400,1.2063,-6.9000,1.2095,-6.8400,1.2167,-6.9000,1.2167,-6.8600,1.2047,-6.7200,1.2127,-6.8600,1
4.7000,1.19,1.1687,-6.6000,1.1847,-6.7800,1.1775,-6.7000,1.1807,-6.6600,1.1847,-6.7800,1.1863,-6.7000,1.1727,-6.5600,1.1839,-6.6800,1
5.2900,1.16,1.1406,-6.4800,1.1567,-6.6400,1.1471,-6.5000,1.1519,-6.5000,1.1567,-6.6000,1.1567,-6.5000,1.1446,-6.3800,1.1527,-6.5200,1
5.8790,1.13,1.1102,-6.2600,1.1279,-6.4400,1.1198,-6.3800,1.1238,-6.3200,1.1286,-6.4000,1.1278,-6.3600,1.1158,-6.1800,1.1246,-6.3400,1
6.4690,1.10,1.0806,-6.1000,1.0966,-6.2600,1.0886,-6.2000,1.0926,-6.1400,1.0974,-6.2800,1.0966,-6.1600,1.0846,-6.0400,1.0958,-6.2000,1
