Voltage Range: ,1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,light,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Volts_output,Pixel 0 V,Pixel 0 mA,Pixel 1 V,Pixel 1 mA,Pixel 2 V,Pixel 2 mA,Pixel 3 V,Pixel 3 mA,Pixel 4 V,Pixel 4 mA,Pixel 5 V,Pixel 5 mA,Pixel 6 V,Pixel 6 mA,Pixel 7 V,Pixel 7 mA,Time
1.20,1.2083,-3.1000,1.2043,-2.9500,1.2123,-3.4000,1.2033,-3.1000,1.2073,-3.2250,1.2053,-3.0500,1.1990,0.0750,1.2040,0.0000,0.5930
1.17,1.1773,-3.1000,1.1763,-3.0000,1.1843,-3.3500,1.1733,-3.1250,1.1773,-3.2000,1.1763,-3.0000,1.1680,0.0750,1.1720,0.0500,1.1870
1.14,1.1483,-3.0500,1.1463,-2.9500,1.1523,-3.3500,1.1443,-3.1000,1.1473,-3.2000,1.1443,-3.0250,1.1380,0.0750,1.1410,0.0500,1.7810
1.11,1.1193,-3.1000,1.1163,-2.9500,1.1243,-3.3500,1.1133,-3.1000,1.1163,-3.2250,1.1163,-3.0250,1.1090,0.0500,1.1130,0.0250,2.3750
1.08,1.0883,-3.1000,1.0883,-2.9250,1.0933,-3.3500,1.0843,-3.1000,1.0883,-3.2000,1.0893,-3.0250,1.0810,0.0500,1.0840,0.0500,2.9690
1.05,1.0603,-3.0750,1.0603,-2.9500,1.0643,-3.3750,1.0563,-3.1000,1.0603,-3.2000,1.0603,-3.0250,1.0520,0.0500,1.0540,0.0500,3.5630
1.02,1.0323,-3.0750,1.0283,-2.9000,1.0363,-3.3000,1.0243,-3.1000,1.0283,-3.1750,1.0313,-3.0000,1.0240,0.1000,1.0240,0.1000,4.1570
0.99,1.0003,-3.0000,1.0013,-2.9250,1.0053,-3.3500,0.9963,-3.1000,1.0003,-3.1500,1.0003,-3.0000,0.9940,0.1000,0.9960,0.0750,4.7510
0.96,0.9723,-3.0500,0.9723,-2.9000,0.9763,-3.3000,0.9683,-3.0500,0.9723,-3.1000,0.9723,-2.9250,0.9640,0.0500,0.9680,0.0250,5.3450
0.93,0.9443,-3.0250,0.9403,-2.9000,0.9473,-3.3000,0.9393,-3.1000,0.9443,-3.1250,0.9443,-2.9500,0.9350,0.0500,0.9360,0.0500,5.9390
0.90,0.9153,-3.0000,0.9123,-2.9000,0.9173,-3.3000,0.9083,-3.1000,0.9133,-3.1500,0.9143,-2.9250,0.9040,0.1000,0.9080,0.0500,6.5330
0.87,0.8843,-3.0000,0.8843,-2.9000,0.8873,-3.3000,0.8783,-3.0250,0.8843,-3.1250,0.8843,-2.9500,0.8760,0.0000,0.8790,0.0750,7.1270
0.84,0.8563,-3.0000,0.8543,-2.9000,0.8573,-3.3000,0.8503,-3.0000,0.8543,-3.1250,0.8543,-2.9000,0.8460,0.0500,0.8480,0.1000,7.7210
0.81,0.8283,-2.9750,0.8253,-2.8750,0.8283,-3.3000,0.8203,-3.0000,0.8253,-3.1000,0.8243,-2.8750,0.8190,0.0250,0.8200,0.0500,8.3150
0.78,0.7983,-2.9750,0.7963,-2.9000,0.7983,-3.2750,0.7923,-3.0500,0.7963,-3.1000,0.7963,-2.9000,0.7880,0.0250,0.7920,0.0500,8.9090
0.75,0.7673,-2.9750,0.7643,-2.9500,0.7673,-3.2500,0.7603,-3.0000,0.7643,-3.1000,0.7643,-2.8750,0.7600,0.0750,0.7620,0.0500,9.5030
0.72,0.7373,-2.9500,0.7343,-2.8750,0.7383,-3.2500,0.7323,-3.0000,0.7353,-3.1000,0.7363,-2.8250,0.7290,0.0000,0.7320,0.0000,10.0970
0.69,0.7093,-2.9500,0.7083,-2.8750,0.7083,-3.2000,0.7003,-3.0000,0.7063,-3.1000,0.7073,-2.8000,0.7000,0.0250,0.7030,0.0000,10.6910
0.66,0.6793,-2.9250,0.6763,-2.8250,0.6803,-3.2000,0.6723,-2.9750,0.6763,-3.1000,0.6773,-2.8500,0.6710,0.0750,0.6720,0.0250,11.2850
0.63,0.6503,-2.9500,0.6473,-2.8000,0.6523,-3.2250,0.6443,-2.9750,0.6473,-3.0500,0.6483,-2.8000,0.6430,0.1000,0.6440,0.0500,11.8790
0.60,0.6213,-2.9000,0.6163,-2.8000,0.6203,-3.2000,0.6133,-3.0000,0.6173,-3.0500,0.6183,-2.9000,0.6120,0.0750,0.6140,0.0500,12.4730
0.57,0.5923,-2.9000,0.5883,-2.7750,0.5923,-3.2000,0.5843,-2.9750,0.5883,-3.0750,0.5883,-2.9000,0.5830,0.0750,0.5840,0.0500,13.0670
